SNR,PDR,NoisePower,TXPower,Jammed
0.632311977715877,0.588,-34,-10,1
0.635097493036212,0.566,-34,-10,1
0.665738161559889,0.557,-34,-10,1
0.713091922005571,0.555,-34,-10,1
0.704735376044569,0.603,-34,-10,1
0.626740947075209,0.56,-34,-10,1
0.674094707520891,0.567,-34,-10,1
0.67966573816156,0.583,-34,-10,1
0.671309192200557,0.574,-34,-10,1
0.598885793871866,0.557,-34,-10,1
0.674094707520891,0.549,-34,-10,1
0.707520891364902,0.558,-34,-10,1
0.646239554317549,0.579,-34,-10,1
0.699164345403899,0.553,-34,-10,1
0.604456824512534,0.545,-34,-10,1
0.66016713091922,0.535,-34,-10,1
0.618384401114206,0.553,-34.2,-10,1
0.676880222841226,0.626,-34.2,-10,1
0.635097493036212,0.584,-34.2,-10,1
0.707520891364902,0.614,-34.2,-10,1
0.668523676880223,0.65,-34.2,-10,1
0.615598885793872,0.611,-34.2,-10,1
0.688022284122562,0.618,-34.2,-10,1
0.646239554317549,0.618,-34.2,-10,1
0.752089136490251,0.62,-34.2,-10,1
0.707520891364902,0.601,-34.2,-10,1
0.626740947075209,0.618,-34.2,-10,1
0.582172701949861,0.592,-34.2,-10,1
0.685236768802229,0.622,-34.2,-10,1
0.612813370473537,0.604,-34.2,-10,1
0.646239554317549,0.596,-34.2,-10,1
0.632311977715877,0.624,-34.2,-10,1
0.66016713091922,0.612,-34.2,-10,1
0.629526462395543,0.612,-34.2,-10,1
0.646239554317549,0.646,-34.2,-10,1
0.685236768802229,0.63,-34.2,-10,1
0.632311977715877,0.636,-34.2,-10,1
0.682451253481894,0.61,-34.4,-10,1
0.66016713091922,0.653,-34.4,-10,1
0.713091922005571,0.649,-34.4,-10,1
0.651810584958217,0.66,-34.4,-10,1
0.562674094707521,0.65,-34.4,-10,1
0.696378830083565,0.665,-34.4,-10,1
0.685236768802229,0.668,-34.4,-10,1
0.623955431754874,0.664,-34.4,-10,1
0.682451253481894,0.688,-34.4,-10,1
0.582172701949861,0.68,-34.4,-10,1
0.682451253481894,0.684,-34.4,-10,1
0.693593314763231,0.688,-34.4,-10,1
0.696378830083565,0.664,-34.4,-10,1
0.721448467966574,0.666,-34.4,-10,1
0.707520891364902,0.673,-34.4,-10,1
0.710306406685237,0.65,-34.4,-10,1
0.615598885793872,0.668,-34.4,-10,1
0.637883008356546,0.656,-34.4,-10,1
0.688022284122562,0.669,-34.4,-10,1
0.612813370473537,0.667,-34.4,-10,1
0.584958217270195,0.651,-34.4,-10,1
0.643454038997214,0.714,-34.5,-10,1
0.573816155988858,0.724,-34.5,-10,1
0.612813370473537,0.711,-34.5,-10,1
0.743732590529247,0.734,-34.5,-10,1
0.612813370473537,0.711,-34.5,-10,1
0.676880222841226,0.72,-34.5,-10,1
0.649025069637883,0.714,-34.5,-10,1
0.682451253481894,0.696,-34.5,-10,1
0.601671309192201,0.717,-34.5,-10,1
0.676880222841226,0.675,-34.5,-10,1
0.643454038997214,0.71,-34.5,-10,1
0.674094707520891,0.703,-34.5,-10,1
0.682451253481894,0.726,-34.5,-10,1
0.629526462395543,0.725,-34.5,-10,1
0.688022284122562,0.721,-34.5,-10,1
0.721448467966574,0.721,-34.5,-10,1
0.693593314763231,0.71,-34.5,-10,1
0.715877437325905,0.708,-34.5,-10,1
0.688022284122562,0.702,-34.5,-10,1
0.612813370473537,0.731,-34.5,-10,1
0.637883008356546,0.715,-34.5,-10,1
0.607242339832869,0.668,-34.8,-10,1
0.735376044568245,0.757,-34.8,-10,1
0.587743732590529,0.692,-34.8,-10,1
0.713091922005571,0.747,-34.8,-10,1
0.607242339832869,0.734,-34.8,-10,1
0.699164345403899,0.773,-34.8,-10,1
0.676880222841226,0.755,-34.8,-10,1
0.629526462395543,0.751,-34.8,-10,1
0.651810584958217,0.747,-34.8,-10,1
0.601671309192201,0.731,-34.8,-10,1
0.651810584958217,0.737,-34.8,-10,1
0.587743732590529,0.73,-34.8,-10,1
0.632311977715877,0.739,-34.8,-10,1
0.565459610027855,0.715,-34.8,-10,1
0.738161559888579,0.753,-34.8,-10,1
0.537604456824513,0.721,-34.8,-10,1
0.676880222841226,0.729,-34.8,-10,1
0.732590529247911,0.75,-34.8,-10,1
0.707520891364902,0.731,-34.8,-10,1
0.685236768802229,0.736,-34.8,-10,1
0.676880222841226,0.724,-34.8,-10,1
0.685236768802229,0.786,-35,-10,1
0.67966573816156,0.824,-35,-10,1
0.688022284122562,0.811,-35,-10,1
0.654596100278552,0.809,-35,-10,1
0.688022284122562,0.82,-35,-10,1
0.671309192200557,0.817,-35,-10,1
0.704735376044569,0.807,-35,-10,1
0.668523676880223,0.8,-35,-10,1
0.707520891364902,0.773,-35,-10,1
0.676880222841226,0.818,-35,-10,1
0.690807799442897,0.793,-35,-10,1
0.626740947075209,0.804,-35,-10,1
0.643454038997214,0.813,-35,-10,1
0.66016713091922,0.809,-35,-10,1
0.64066852367688,0.803,-35,-10,1
0.724233983286908,0.793,-35,-10,1
0.682451253481894,0.833,-35,-10,1
0.64066852367688,0.815,-35,-10,1
0.67966573816156,0.817,-35,-10,1
0.67966573816156,0.81,-35,-10,1
0.668523676880223,0.818,-35,-10,1
0.66016713091922,0.822,-35.2,-10,1
0.568245125348189,0.816,-35.2,-10,1
0.688022284122562,0.806,-35.2,-10,1
0.676880222841226,0.823,-35.2,-10,1
0.682451253481894,0.862,-35.2,-10,1
0.668523676880223,0.838,-35.2,-10,1
0.637883008356546,0.825,-35.2,-10,1
0.724233983286908,0.837,-35.2,-10,1
0.657381615598886,0.828,-35.2,-10,1
0.657381615598886,0.811,-35.2,-10,1
0.621169916434541,0.833,-35.2,-10,1
0.676880222841226,0.824,-35.2,-10,1
0.682451253481894,0.838,-35.2,-10,1
0.727019498607242,0.843,-35.2,-10,1
0.668523676880223,0.824,-35.2,-10,1
0.735376044568245,0.828,-35.2,-10,1
0.699164345403899,0.83,-35.2,-10,1
0.649025069637883,0.851,-35.2,-10,1
0.707520891364902,0.82,-35.2,-10,1
0.626740947075209,0.821,-35.2,-10,1
0.724233983286908,0.83,-35.2,-10,1
0.743732590529247,0.834,-35.5,-10,1
0.752089136490251,0.883,-35.5,-10,1
0.735376044568245,0.89,-35.5,-10,1
0.729805013927577,0.911,-35.5,-10,1
0.746518105849582,0.904,-35.5,-10,1
0.788300835654596,0.89,-35.5,-10,1
0.738161559888579,0.909,-35.5,-10,1
0.668523676880223,0.888,-35.5,-10,1
0.721448467966574,0.889,-35.5,-10,1
0.740947075208914,0.893,-35.5,-10,1
0.635097493036212,0.872,-35.5,-10,1
0.651810584958217,0.885,-35.5,-10,1
0.752089136490251,0.889,-35.5,-10,1
0.746518105849582,0.895,-35.5,-10,1
0.777158774373259,0.9,-35.5,-10,1
0.704735376044569,0.891,-35.5,-10,1
0.763231197771587,0.906,-35.5,-10,1
0.740947075208914,0.893,-35.5,-10,1
0.749303621169917,0.909,-35.5,-10,1
0.777158774373259,0.895,-35.5,-10,1
0.713091922005571,0.91,-35.5,-10,1
0.774373259052925,0.881,-35.8,-10,1
0.802228412256267,0.92,-35.8,-10,1
0.777158774373259,0.923,-35.8,-10,1
0.738161559888579,0.917,-35.8,-10,1
0.693593314763231,0.915,-35.8,-10,1
0.757660167130919,0.93,-35.8,-10,1
0.782729805013927,0.939,-35.8,-10,1
0.746518105849582,0.908,-35.8,-10,1
0.79108635097493,0.911,-35.8,-10,1
0.729805013927577,0.925,-35.8,-10,1
0.721448467966574,0.903,-35.8,-10,1
0.749303621169917,0.925,-35.8,-10,1
0.805013927576602,0.916,-35.8,-10,1
0.729805013927577,0.936,-35.8,-10,1
0.746518105849582,0.918,-35.8,-10,1
0.738161559888579,0.919,-35.8,-10,1
0.707520891364902,0.912,-35.8,-10,1
0.746518105849582,0.928,-35.8,-10,1
0.713091922005571,0.909,-35.8,-10,1
0.793871866295265,0.928,-35.8,-10,1
0.718662952646239,0.904,-35.8,-10,1
0.824512534818942,0.947,-36,-10,1
0.838440111420612,0.958,-36,-10,1
0.79108635097493,0.941,-36,-10,1
0.863509749303622,0.959,-36,-10,1
0.782729805013927,0.951,-36,-10,1
0.813370473537604,0.944,-36,-10,1
0.796657381615599,0.959,-36,-10,1
0.81058495821727,0.946,-36,-10,1
0.754874651810585,0.943,-36,-10,1
0.81058495821727,0.96,-36,-10,1
0.818941504178273,0.958,-36,-10,1
0.738161559888579,0.951,-36,-10,1
0.763231197771587,0.953,-36,-10,1
0.799442896935934,0.94,-36,-10,1
0.79108635097493,0.949,-36,-10,1
0.855153203342618,0.971,-36,-10,1
0.807799442896936,0.951,-36,-10,1
0.813370473537604,0.953,-36,-10,1
0.818941504178273,0.943,-36,-10,1
0.827298050139275,0.953,-36,-10,1
0.805013927576602,0.957,-36,-10,1
0.84958217270195,0.888,-36.5,-10,1
0.84958217270195,0.976,-36.5,-10,1
0.88857938718663,0.983,-36.5,-10,1
0.844011142061282,0.981,-36.5,-10,1
0.874651810584958,0.987,-36.5,-10,1
0.866295264623955,0.977,-36.5,-10,1
0.841225626740947,0.989,-36.5,-10,1
0.857938718662952,0.982,-36.5,-10,1
0.863509749303622,0.982,-36.5,-10,1
0.855153203342618,0.984,-36.5,-10,1
0.885793871866295,0.98,-36.5,-10,1
0.841225626740947,0.977,-36.5,-10,1
0.86908077994429,0.978,-36.5,-10,1
0.871866295264624,0.983,-36.5,-10,1
0.857938718662952,0.977,-36.5,-10,1
0.877437325905292,0.984,-36.5,-10,1
0.880222841225627,0.983,-36.5,-10,1
0.866295264623955,0.976,-36.5,-10,1
0.885793871866295,0.979,-36.5,-10,1
0.874651810584958,0.983,-36.5,-10,1
0.905292479108635,0.982,-36.5,-10,1
0.891364902506964,0.905,-37,-10,1
0.88857938718663,0.991,-37,-10,1
0.860724233983287,0.991,-37,-10,1
0.905292479108635,0.995,-37,-10,1
0.874651810584958,0.992,-37,-10,1
0.92200557103064,0.992,-37,-10,1
0.885793871866295,0.99,-37,-10,1
0.883008356545961,0.99,-37,-10,1
0.916434540389972,0.994,-37,-10,1
0.905292479108635,0.994,-37,-10,1
0.880222841225627,0.994,-37,-10,1
0.9025069637883,0.992,-37,-10,1
0.891364902506964,0.996,-37,-10,1
0.910863509749304,0.993,-37,-10,1
0.913649025069638,0.998,-37,-10,1
0.885793871866295,0.996,-37,-10,1
0.88857938718663,0.992,-37,-10,1
0.885793871866295,0.991,-37,-10,1
0.866295264623955,0.991,-37,-10,1
0.910863509749304,0.992,-37,-10,1
0.891364902506964,0.997,-37,-10,1
0.927576601671309,0.929,-37.5,-10,1
0.944289693593315,0.999,-37.5,-10,1
0.935933147632312,0.998,-37.5,-10,1
0.92200557103064,0.998,-37.5,-10,1
0.92200557103064,0.999,-37.5,-10,1
0.874651810584958,0.997,-37.5,-10,1
0.894150417827298,0.996,-37.5,-10,1
0.916434540389972,0.999,-37.5,-10,1
0.930362116991644,0.998,-37.5,-10,1
0.910863509749304,0.996,-37.5,-10,1
0.905292479108635,0.993,-37.5,-10,1
0.919220055710307,0.995,-37.5,-10,1
0.952646239554317,0.996,-37.5,-10,1
0.924791086350975,1,-37.5,-10,1
0.944289693593315,0.999,-37.5,-10,1
0.92200557103064,0.999,-37.5,-10,1
0.916434540389972,0.996,-37.5,-10,1
0.92200557103064,0.996,-37.5,-10,1
0.910863509749304,0.997,-37.5,-10,1
0.930362116991644,1,-37.5,-10,1
0.910863509749304,0.996,-37.5,-10,1
0.944289693593315,0.943,-38,-10,1
0.94150417827298,0.998,-38,-10,1
0.92200557103064,0.998,-38,-10,1
0.944289693593315,1,-38,-10,1
0.966573816155989,1,-38,-10,1
0.944289693593315,0.997,-38,-10,1
0.933147632311978,0.999,-38,-10,1
0.92200557103064,1,-38,-10,1
0.949860724233983,0.999,-38,-10,1
0.938718662952647,0.999,-38,-10,1
0.927576601671309,0.999,-38,-10,1
0.924791086350975,0.999,-38,-10,1
0.974930362116992,0.999,-38,-10,1
0.933147632311978,0.999,-38,-10,1
0.924791086350975,0.998,-38,-10,1
0.96100278551532,0.999,-38,-10,1
0.949860724233983,1,-38,-10,1
0.927576601671309,0.999,-38,-10,1
0.919220055710307,1,-38,-10,1
0.94150417827298,0.999,-38,-10,1
0.952646239554317,1,-38,-10,1
0.96100278551532,0.955,-38.5,-10,1
0.972144846796657,1,-38.5,-10,1
0.905292479108635,0.999,-38.5,-10,1
0.930362116991644,1,-38.5,-10,1
0.96100278551532,1,-38.5,-10,1
0.949860724233983,1,-38.5,-10,1
0.98050139275766,1,-38.5,-10,1
0.905292479108635,0.998,-38.5,-10,1
0.944289693593315,1.001,-38.5,-10,1
0.952646239554317,1,-38.5,-10,1
0.988857938718663,1,-38.5,-10,1
0.947075208913649,1,-38.5,-10,1
0.963788300835655,1,-38.5,-10,1
0.966573816155989,1,-38.5,-10,1
0.947075208913649,1,-38.5,-10,1
0.916434540389972,0.999,-38.5,-10,1
0.949860724233983,1,-38.5,-10,1
0.92200557103064,1,-38.5,-10,1
0.963788300835655,0.999,-38.5,-10,1
0.944289693593315,1,-38.5,-10,1
0.919220055710307,0.999,-38.5,-10,1
0.963788300835655,0.959,-39,-10,1
0.977715877437325,1,-39,-10,1
0.974930362116992,1,-39,-10,1
0.958217270194986,1,-39,-10,1
0.96100278551532,1,-39,-10,1
0.92200557103064,1,-39,-10,1
0.949860724233983,1,-39,-10,1
0.955431754874652,1,-39,-10,1
0.963788300835655,0.999,-39,-10,1
0.963788300835655,1,-39,-10,1
0.938718662952647,1,-39,-10,1
0.963788300835655,0.999,-39,-10,1
0.969359331476323,1,-39,-10,1
0.92200557103064,1,-39,-10,1
0.955431754874652,1,-39,-10,1
0.952646239554317,1,-39,-10,1
0.958217270194986,1,-39,-10,1
0.947075208913649,1,-39,-10,1
0.958217270194986,1,-39,-10,1
0.966573816155989,1,-39,-10,1
0.938718662952647,1,-39,-10,1
0.972144846796657,0.915,-40,-10,1
0.966573816155989,1,-40,-10,1
0.983286908077995,1,-40,-10,1
0.952646239554317,1,-40,-10,1
0.969359331476323,1,-40,-10,1
0.969359331476323,1,-40,-10,1
0.952646239554317,1,-40,-10,1
0.958217270194986,1,-40,-10,1
0.997214484679665,1,-40,-10,1
0.952646239554317,1,-40,-10,1
0.972144846796657,1,-40,-10,1
0.98050139275766,1,-40,-10,1
0.98050139275766,1,-40,-10,1
0.986072423398328,1,-40,-10,1
0.947075208913649,1,-40,-10,1
1,1,-40,-10,1
0.952646239554317,1,-40,-10,1
0.983286908077995,1,-40,-10,1
0.958217270194986,1,-40,-10,1
0.983286908077995,1,-40,-10,1
0.98050139275766,1,-40,-10,1
0.128,0.18,-30,0,1
0.194,0.19,-30,0,1
0.174,0.171,-30,0,1
0.172,0.218,-30,0,1
0.238,0.173,-30,0,1
0.202,0.176,-30,0,1
0.244,0.186,-30,0,1
0.122,0.184,-30,0,1
0.0460000000000001,0.179,-30,0,1
0.132,0.179,-30,0,1
0.11,0.181,-30,0,1
0.182,0.161,-30,0,1
0.128,0.201,-30,0,1
0.144,0.18,-30,0,1
0.112,0.192,-30,0,1
0.144,0.211,-30,0,1
0.228,0.168,-30,0,1
0.158,0.196,-30,0,1
0.116,0.181,-30,0,1
0.152,0.224,-30,0,1
0.242,0.188,-30,0,1
0,0.191,-30.5,0,1
0.114,0.172,-30.5,0,1
0.196,0.178,-30.5,0,1
0.21,0.183,-30.5,0,1
0.274,0.184,-30.5,0,1
0.236,0.188,-30.5,0,1
0.112,0.196,-30.5,0,1
0.212,0.193,-30.5,0,1
0.186,0.194,-30.5,0,1
0.214,0.202,-30.5,0,1
0.214,0.203,-30.5,0,1
0.22,0.172,-30.5,0,1
0.306,0.2,-30.5,0,1
0.276,0.203,-30.5,0,1
0.294,0.197,-30.5,0,1
0.252,0.164,-30.5,0,1
0.23,0.177,-30.5,0,1
0.318,0.192,-30.5,0,1
0.15,0.203,-30.5,0,1
0.168,0.197,-30.5,0,1
0.168,0.185,-30.5,0,1
0.244,0.158,-31,0,1
0.296,0.187,-31,0,1
0.33,0.174,-31,0,1
0.246,0.142,-31,0,1
0.162,0.172,-31,0,1
0.224,0.167,-31,0,1
0.166,0.182,-31,0,1
0.436,0.166,-32,0,1
0.44,0.169,-32,0,1
0.596,0.183,-32,0,1
0.59,0.163,-32,0,1
0.538,0.167,-32,0,1
0.534,0.164,-32,0,1
0.538,0.175,-32,0,1
0.57,0.181,-32,0,1
0.578,0.158,-32,0,1
0.49,0.16,-32,0,1
0.432,0.177,-32,0,1
0.364,0.19,-32,0,1
0.32,0.144,-32,0,1
0.312,0.168,-32,0,1
0.306,0.178,-32,0,1
0.368,0.192,-32,0,1
0.408,0.182,-32,0,1
0.422,0.19,-32,0,1
0.384,0.177,-32,0,1
0.398,0.182,-32,0,1
0.442,0.183,-32,0,1
0.246,0.145,-33,0,1
0.358,0.161,-33,0,1
0.422,0.136,-33,0,1
0.324,0.142,-33,0,1
0.358,0.163,-33,0,1
0.406,0.152,-33,0,1
0.388,0.149,-33,0,1
0.418,0.152,-33,0,1
0.448,0.175,-33,0,1
0.422,0.151,-33,0,1
0.424,0.146,-33,0,1
0.528,0.142,-33,0,1
0.442,0.17,-33,0,1
0.42,0.159,-33,0,1
0.396,0.138,-33,0,1
0.49,0.171,-33,0,1
0.436,0.166,-33,0,1
0.344,0.155,-33,0,1
0.392,0.151,-33,0,1
0.356,0.152,-33,0,1
0.404,0.178,-33,0,1
0.442,0.142,-34,0,1
0.5,0.153,-34,0,1
0.488,0.145,-34,0,1
0.504,0.142,-34,0,1
0.446,0.145,-34,0,1
0.374,0.141,-34,0,1
0.512,0.151,-34,0,1
0.56,0.142,-34,0,1
0.512,0.13,-34,0,1
0.568,0.128,-34,0,1
0.56,0.146,-34,0,1
0.58,0.137,-34,0,1
0.594,0.161,-34,0,1
0.552,0.147,-34,0,1
0.626,0.146,-34,0,1
0.532,0.165,-34,0,1
0.44,0.148,-34,0,1
0.446,0.14,-34,0,1
0.518,0.129,-34,0,1
0.6,0.148,-34,0,1
0.56,0.146,-34,0,1
0.572,0.145,-35,0,1
0.436,0.159,-35,0,1
0.666,0.152,-35,0,1
0.588,0.136,-35,0,1
0.632,0.149,-35,0,1
0.606,0.136,-35,0,1
0.532,0.131,-35,0,1
0.6,0.147,-35,0,1
0.726,0.164,-35,0,1
0.644,0.157,-35,0,1
0.558,0.173,-35,0,1
0.618,0.159,-35,0,1
0.666,0.158,-35,0,1
0.624,0.163,-35,0,1
0.612,0.139,-35,0,1
0.54,0.134,-35,0,1
0.626,0.156,-35,0,1
0.652,0.14,-35,0,1
0.578,0.145,-35,0,1
0.588,0.155,-35,0,1
0.662,0.136,-35,0,1
0.704,0.153,-36,0,1
0.6,0.172,-36,0,1
0.66,0.203,-36,0,1
0.64,0.186,-36,0,1
0.538,0.173,-36,0,1
0.648,0.15,-36,0,1
0.596,0.169,-36,0,1
0.724,0.174,-36,0,1
0.67,0.16,-36,0,1
0.678,0.168,-36,0,1
0.598,0.169,-36,0,1
0.556,0.162,-36,0,1
0.586,0.167,-36,0,1
0.594,0.165,-36,0,1
0.652,0.184,-36,0,1
0.646,0.176,-36,0,1
0.586,0.18,-36,0,1
0.702,0.193,-36,0,1
0.682,0.16,-36,0,1
0.622,0.15,-36,0,1
0.6,0.171,-36,0,1
0.704,0.189,-37,0,1
0.656,0.208,-37,0,1
0.714,0.207,-37,0,1
0.646,0.218,-37,0,1
0.656,0.224,-37,0,1
0.588,0.227,-37,0,1
0.716,0.295,-37,0,1
0.762,0.303,-37,0,1
0.728,0.313,-37,0,1
0.834,0.31,-37,0,1
0.754,0.302,-37,0,1
0.742,0.308,-37,0,1
0.754,0.32,-37,0,1
0.724,0.29,-37,0,1
0.762,0.274,-37,0,1
0.726,0.291,-37,0,1
0.734,0.294,-37,0,1
0.708,0.258,-37,0,1
0.794,0.278,-37,0,1
0.766,0.275,-37,0,1
0.792,0.266,-37,0,1
0.768,0.47,-37.5,0,1
0.82,0.372,-37.5,0,1
0.81,0.297,-37.5,0,1
0.778,0.349,-37.5,0,1
0.746,0.333,-37.5,0,1
0.8,0.349,-37.5,0,1
0.768,0.394,-37.5,0,1
0.782,0.439,-37.5,0,1
0.754,0.452,-37.5,0,1
0.758,0.401,-37.5,0,1
0.66,0.448,-37.5,0,1
0.724,0.535,-37.5,0,1
0.768,0.458,-37.5,0,1
0.686,0.48,-37.5,0,1
0.694,0.472,-37.5,0,1
0.678,0.483,-37.5,0,1
0.67,0.469,-37.5,0,1
0.692,0.47,-37.5,0,1
0.66,0.462,-37.5,0,1
0.784,0.433,-37.5,0,1
0.778,0.557,-37.5,0,1
0.784,0.427,-38,0,1
0.916,0.451,-38,0,1
0.898,0.565,-38,0,1
0.834,0.502,-38,0,1
0.812,0.516,-38,0,1
0.812,0.472,-38,0,1
0.722,0.468,-38,0,1
0.728,0.385,-38,0,1
0.77,0.383,-38,0,1
0.774,0.465,-38,0,1
0.79,0.356,-38,0,1
0.704,0.326,-38,0,1
0.848,0.397,-38,0,1
0.818,0.4,-38,0,1
0.826,0.459,-38,0,1
0.772,0.368,-38,0,1
0.804,0.363,-38,0,1
0.874,0.397,-38,0,1
0.814,0.364,-38,0,1
0.752,0.345,-38,0,1
0.706,0.359,-38,0,1
0.764,0.532,-38.5,0,1
0.688,0.549,-38.5,0,1
0.682,0.509,-38.5,0,1
0.754,0.479,-38.5,0,1
0.766,0.51,-38.5,0,1
0.746,0.536,-38.5,0,1
0.696,0.573,-38.5,0,1
0.752,0.597,-38.5,0,1
0.75,0.516,-38.5,0,1
0.828,0.542,-38.5,0,1
0.806,0.569,-38.5,0,1
0.846,0.636,-38.5,0,1
0.808,0.568,-38.5,0,1
0.816,0.605,-38.5,0,1
0.786,0.564,-38.5,0,1
0.768,0.515,-38.5,0,1
0.766,0.514,-38.5,0,1
0.784,0.534,-38.5,0,1
0.78,0.517,-38.5,0,1
0.81,0.568,-38.5,0,1
0.75,0.546,-38.5,0,1
0.802,0.515,-39,0,1
0.726,0.61,-39,0,1
0.742,0.57,-39,0,1
0.722,0.574,-39,0,1
0.72,0.538,-39,0,1
0.768,0.552,-39,0,1
0.778,0.563,-39,0,1
0.736,0.534,-39,0,1
0.778,0.61,-39,0,1
0.732,0.551,-39,0,1
0.742,0.51,-39,0,1
0.792,0.532,-39,0,1
0.772,0.609,-39,0,1
0.728,0.593,-39,0,1
0.794,0.596,-39,0,1
0.776,0.583,-39,0,1
0.728,0.577,-39,0,1
0.778,0.606,-39,0,1
0.734,0.583,-39,0,1
0.822,0.577,-39,0,1
0.822,0.612,-39,0,1
0.68,0.781,-39.5,0,1
0.738,0.806,-39.5,0,1
0.704,0.759,-39.5,0,1
0.826,0.724,-39.5,0,1
0.832,0.803,-39.5,0,1
0.768,0.693,-39.5,0,1
0.632,0.643,-39.5,0,1
0.65,0.605,-39.5,0,1
0.808,0.798,-39.5,0,1
0.806,0.676,-39.5,0,1
0.752,0.659,-39.5,0,1
0.76,0.67,-39.5,0,1
0.794,0.729,-39.5,0,1
0.722,0.704,-39.5,0,1
0.708,0.644,-39.5,0,1
0.78,0.634,-39.5,0,1
0.736,0.726,-39.5,0,1
0.758,0.82,-39.5,0,1
0.756,0.854,-39.5,0,1
0.712,0.836,-39.5,0,1
0.746,0.775,-39.5,0,1
0.818,0.81,-40,0,1
0.77,0.801,-40,0,1
0.824,0.87,-40,0,1
0.776,0.895,-40,0,1
0.754,0.863,-40,0,1
0.788,0.862,-40,0,1
0.778,0.867,-40,0,1
0.794,0.866,-40,0,1
0.84,0.874,-40,0,1
0.764,0.86,-40,0,1
0.84,0.919,-40,0,1
0.828,0.908,-40,0,1
0.8,0.889,-40,0,1
0.838,0.907,-40,0,1
0.87,0.907,-40,0,1
0.82,0.892,-40,0,1
0.782,0.895,-40,0,1
0.788,0.89,-40,0,1
0.8,0.888,-40,0,1
0.826,0.879,-40,0,1
0.794,0.877,-40,0,1
0.89,0.969,-40.5,0,1
0.904,0.976,-40.5,0,1
0.88,0.942,-40.5,0,1
0.876,0.949,-40.5,0,1
0.828,0.953,-40.5,0,1
0.898,0.956,-40.5,0,1
0.882,0.952,-40.5,0,1
0.92,0.958,-40.5,0,1
0.874,0.956,-40.5,0,1
0.784,0.943,-40.5,0,1
0.844,0.97,-40.5,0,1
0.81,0.959,-40.5,0,1
0.802,0.963,-40.5,0,1
0.774,0.943,-40.5,0,1
0.824,0.954,-40.5,0,1
0.876,0.959,-40.5,0,1
0.952,0.983,-40.5,0,1
0.904,0.965,-40.5,0,1
0.926,0.967,-40.5,0,1
0.904,0.968,-40.5,0,1
0.904,0.973,-40.5,0,1
0.942,0.955,-41,0,1
0.926,0.973,-41,0,1
0.884,0.979,-41,0,1
0.906,0.98,-41,0,1
0.912,0.977,-41,0,1
0.902,0.963,-41,0,1
0.87,0.978,-41,0,1
0.87,0.969,-41,0,1
0.854,0.974,-41,0,1
0.862,0.971,-41,0,1
0.876,0.976,-41,0,1
0.836,0.978,-41,0,1
0.85,0.978,-41,0,1
0.846,0.973,-41,0,1
0.822,0.978,-41,0,1
0.834,0.971,-41,0,1
0.862,0.972,-41,0,1
0.916,0.973,-41,0,1
0.81,0.968,-41,0,1
0.766,0.964,-41,0,1
0.834,0.952,-41,0,1
0.948,0.954,-41.5,0,1
0.89,0.973,-41.5,0,1
0.894,0.991,-41.5,0,1
0.87,0.987,-41.5,0,1
0.904,0.998,-41.5,0,1
0.954,0.996,-41.5,0,1
0.886,0.986,-41.5,0,1
0.87,0.98,-41.5,0,1
0.932,0.98,-41.5,0,1
0.884,0.983,-41.5,0,1
0.908,0.983,-41.5,0,1
0.818,0.977,-41.5,0,1
0.846,0.974,-41.5,0,1
0.908,0.99,-41.5,0,1
0.908,0.99,-41.5,0,1
0.842,0.987,-41.5,0,1
0.922,0.995,-41.5,0,1
0.94,0.999,-41.5,0,1
0.988,0.996,-41.5,0,1
0.928,0.996,-41.5,0,1
0.972,0.996,-41.5,0,1
0.884,0.973,-42,0,1
0.916,0.998,-42,0,1
0.876,0.999,-42,0,1
0.924,0.995,-42,0,1
0.894,0.996,-42,0,1
0.886,0.992,-42,0,1
0.912,0.993,-42,0,1
0.94,0.995,-42,0,1
0.954,0.997,-42,0,1
0.886,0.997,-42,0,1
0.948,0.996,-42,0,1
0.938,0.994,-42,0,1
0.892,0.983,-42,0,1
0.968,0.992,-42,0,1
1,0.995,-42,0,1
0.948,0.999,-42,0,1
0.944,0.994,-42,0,1
0.938,0.998,-42,0,1
0.888,0.998,-42,0,1
0.92,0.998,-42,0,1
0.918,0.992,-42,0,1
0.757990867579908,0.167,-34,9,1
0.716894977168949,0.142,-34,9,1
0.672374429223744,0.139,-34,9,1
0.703196347031963,0.144,-34,9,1
0.621004566210045,0.143,-34,9,1
0.732876712328767,0.149,-34,9,1
0.684931506849315,0.146,-34,9,1
0.672374429223744,0.146,-34,9,1
0.710045662100457,0.156,-34,9,1
0.668949771689498,0.14,-34,9,1
0.640410958904109,0.137,-34,9,1
0.66324200913242,0.157,-34,9,1
0.634703196347032,0.144,-34,9,1
0.70662100456621,0.162,-34,9,1
0.662100456621005,0.148,-34,9,1
0.65296803652968,0.166,-34,9,1
0.665525114155251,0.178,-34,9,1
0.698630136986301,0.134,-34,9,1
0.656392694063927,0.163,-34,9,1
0.610730593607306,0.154,-34,9,1
0.165525114155251,0.165,-25,10,1
0.156392694063927,0.169,-25,10,1
0.115296803652968,0.167,-25,10,1
0.139269406392694,0.174,-25,10,1
0.113013698630137,0.152,-25,10,1
0.0753424657534247,0.161,-25,10,1
0.0913242009132421,0.163,-25,10,1
0.131278538812785,0.161,-25,10,1
0.067351598173516,0.153,-25,10,1
0.144977168949772,0.14,-25,10,1
0.200913242009132,0.17,-25,10,1
0.148401826484018,0.178,-25,10,1
