Scenario,Distance,Bearing,Speed,Txlat,Txlong,Rxlat,Rxlong,RSS,RFRSS
Tourstotal_RF_VLC,5.79124432652102,80.7928727543201,0,41.2052416666667,29.0720333333333,41.2052333333333,29.071965,-77.4409713745,-59.2959668742342
Tourstotal_RF_VLC,6.20450631796228,81.4109381517735,0,41.2052416666667,29.0720016666667,41.2052333333333,29.0719283333333,-80.949546814,-57.6839487987659
Tourstotal_RF_VLC,6.20450631796228,81.4109381517735,0,41.2052416666667,29.071965,41.2052333333333,29.0718916666667,-80.4704284668,-57.7176725995633
Tourstotal_RF_VLC,5.9289199666076,81.0084670990575,0,41.2052416666667,29.0719283333333,41.2052333333333,29.0718583333333,-81.9269866943,-57.3201995729153
Tourstotal_RF_VLC,5.51615744846228,80.3294152289966,1.85,41.2052416666667,29.071895,41.2052333333333,29.07183,-75.8792114258,-56.2856357112445
Tourstotal_RF_VLC,4.96724621745862,79.248685741966,0,41.2052416666667,29.0718633333333,41.2052333333333,29.071805,-55.1686210632,-56.4598816481919
Tourstotal_RF_VLC,4.96724621798144,79.2486857431111,0,41.2052416666667,29.071835,41.2052333333333,29.0717766666667,-48.6777648926,-57.1479703283808
Tourstotal_RF_VLC,4.83033375384367,78.9401590379306,1.85,41.2052416666667,29.071805,41.2052333333333,29.0717483333333,-43.0268859863,-55.8610533042719
Tourstotal_RF_VLC,5.01948118035402,-89.9999802351715,1.85,41.2052416666667,29.0717766666667,41.2052416666667,29.0717166666667,-39.9119338989,-55.7025009704798
Tourstotal_RF_VLC,6.41378150802311,-89.9999747473986,5.55,41.2052416666667,29.0717483333333,41.2052416666667,29.0716716666667,-39.6712341309,-55.6914849901948
Tourstotal_RF_VLC,8.0869419011195,-89.9999681602845,7.4,41.2052416666667,29.07172,41.2052416666667,29.0716233333333,-38.0768966675,-57.2021596148819
Tourstotal_RF_VLC,11.0149725905014,-89.9999566310655,9.25,41.2052416666667,29.0716966666667,41.2052416666667,29.071565,-36.7371559143,-58.7674042689673
Tourstotal_RF_VLC,12.9881644803042,86.7281162770994,9.25,41.2052483333333,29.07166,41.2052416666667,29.071505,-35.8238830566,-59.6228972082964
Tourstotal_RF_VLC,14.6589084161281,87.1013795209488,5.55,41.2052483333333,29.0716233333333,41.2052416666667,29.0714483333333,-35.5097198486,-60.5135968810336
Tourstotal_RF_VLC,15.7730223055294,87.3062862993554,1.85,41.2052483333333,29.0715866666667,41.2052416666667,29.0713983333333,-36.2827529907,-64.6192758141927
Tourstotal_RF_VLC,15.3552070294217,87.2329307135552,0,41.2052483333333,29.0715416666667,41.2052416666667,29.0713583333333,-39.4654960632,-62.5066806137335
Tourstotal_RF_VLC,15.2159410681334,87.2075836546341,1.85,41.2052483333333,29.0715,41.2052416666667,29.0713183333333,-43.286113739,-62.1828779223953
Tourstotal_RF_VLC,15.2891228769211,83.7370728705253,0,41.2052566666667,29.0714633333333,41.2052416666667,29.0712816666667,-47.412311554,-60.4996128924638
Tourstotal_RF_VLC,14.8682782191746,79.9503630806621,3.7,41.205265,29.07142,41.2052416666667,29.071245,-50.7863082886,-61.8950831293893
Tourstotal_RF_VLC,14.110541322156,75.5496421408733,5.55,41.2052733333333,29.0713833333333,41.2052416666667,29.07122,-52.5838546753,-61.9620748384514
Tourstotal_RF_VLC,13.4365726421219,74.8077893290018,1.85,41.2052733333333,29.0713466666667,41.2052416666667,29.0711916666667,-53.9193191528,-59.8832671186857
Tourstotal_RF_VLC,13.4365726421219,74.8077893290018,0,41.2052733333333,29.0713183333333,41.2052416666667,29.0711633333333,-54.0560531616,-58.8947311015746
Tourstotal_RF_VLC,13.0333620587775,74.3258980427845,0,41.2052733333333,29.071285,41.2052416666667,29.071135,-53.26902771,-58.9243057961223
Tourstotal_RF_VLC,13.0333620587775,74.3258980427845,0,41.2052733333333,29.0712516666667,41.2052416666667,29.0711016666667,-53.2754821777,-58.9051917197939
Tourstotal_RF_VLC,13.9726667539267,71.4386192322659,3.7,41.2052816666667,29.0712233333333,41.2052416666667,29.071065,-52.3237419128,-61.5459183235228
Tourstotal_RF_VLC,15.3008777698529,73.1008468847723,5.55,41.2052816666667,29.0712,41.2052416666667,29.071025,-51.5608825684,-57.4821110031664
Tourstotal_RF_VLC,16.6399053263649,74.4965763838187,5.55,41.2052816666667,29.071175,41.2052416666667,29.0709833333333,-50.1487312317,-58.366134560966
Tourstotal_RF_VLC,17.507637761662,78.3974841274067,3.7,41.2052733333333,29.0711433333333,41.2052416666667,29.0709383333333,-49.6283874512,-58.5258597827732
Tourstotal_RF_VLC,18.6636327353416,76.2130437395991,3.7,41.2052733333333,29.0711066666667,41.2052333333333,29.07089,-50.0167694092,-60.2527281108986
Tourstotal_RF_VLC,19.6129015155765,76.8925547485719,1.85,41.2052733333333,29.071065,41.2052333333333,29.0708366666667,-50.1165351868,-60.2821377370642
Tourstotal_RF_VLC,20.1097371536431,79.9157228207078,1.85,41.205265,29.0710166666667,41.2052333333333,29.07078,-51.127243042,-63.4584590031866
Tourstotal_RF_VLC,20.1097371536431,79.9157228207078,0,41.205265,29.07096,41.2052333333333,29.0707233333333,-52.3172798157,-63.0057469174763
Tourstotal_RF_VLC,20.1097371536431,79.9157228207078,0.740000000000002,41.205265,29.0708983333333,41.2052333333333,29.0706616666667,-54.2939872742,-62.9540760316856
Tourstotal_RF_VLC,19.8845991387072,77.0747773904985,1.85,41.205265,29.0708333333333,41.205225,29.0706016666667,-56.00182724,-65.7390319377719
Tourstotal_RF_VLC,20.5155398944836,74.8131907445576,0,41.205265,29.0707766666667,41.2052166666667,29.07054,-57.5015335083,-65.7315251599612
Tourstotal_RF_VLC,20.6447225633852,72.2290747404457,0.184999999999999,41.2052566666667,29.070715,41.2052,29.07048,-57.9501190186,-64.5852996078957
Tourstotal_RF_VLC,20.423578270594,69.2747344603858,1.11,41.2052566666667,29.07065,41.2051916666667,29.0704216666667,-59.0559196472,-65.5929074706525
Tourstotal_RF_VLC,20.3855503066692,66.421666626396,1.295,41.2052483333333,29.070585,41.205175,29.0703616666667,-59.3518867493,-65.9288842282456
Tourstotal_RF_VLC,20.2734285556801,63.3896180430313,0.740000000000002,41.2052416666667,29.0705166666667,41.20516,29.0703,-60.0990524292,-66.0719642930454
Tourstotal_RF_VLC,20.3398877913467,60.5269180818266,0.740000000000002,41.2052333333333,29.0704516666667,41.2051433333333,29.07024,-59.9723968506,-65.8295096424711
Tourstotal_RF_VLC,20.5746976446619,57.8974298936363,0.554999999999996,41.2052166666667,29.07039,41.2051183333333,29.0701816666667,-60.2021560669,-64.8768068126865
Tourstotal_RF_VLC,20.2883603018258,54.8670818521734,0.185000000000002,41.2052,29.0703283333333,41.205095,29.07013,-60.6177177429,-63.9803884830213
Tourstotal_RF_VLC,19.2756394254555,52.7200363805327,1.85,41.205175,29.0702683333333,41.20507,29.070085,-60.548740387,-64.5847285899694
Tourstotal_RF_VLC,18.918937330587,47.4755365100583,5.55,41.20516,29.070215,41.205045,29.0700483333333,-60.5991439819,-65.1622089393233
Tourstotal_RF_VLC,17.3953173297967,43.5766754348259,7.4,41.2051433333333,29.0701666666667,41.20503,29.0700233333333,-60.4740219116,-64.8110609182578
Tourstotal_RF_VLC,15.3074427519567,40.2944512510246,7.4,41.2051183333333,29.070125,41.2050133333333,29.0700066666667,-60.2628097534,-65.1906446527014
Tourstotal_RF_VLC,13.275749716323,34.5512402992932,7.4,41.2051033333333,29.070085,41.205005,29.069995,-60.1745147705,-64.3972597152497
Tourstotal_RF_VLC,10.9590412906952,34.0424287449537,7.4,41.2050783333333,29.0700566666667,41.2049966666667,29.0699833333333,-60.3825073242,-63.4096967538227
Tourstotal_RF_VLC,9.50302992053633,30.8991017094472,3.7,41.2050616666667,29.0700283333333,41.2049883333333,29.06997,-60.4375419617,-60.9066765990902
Tourstotal_RF_VLC,9.43218795260303,30.1723258900111,1.85,41.205045,29.0700116666667,41.2049716666667,29.069955,-59.7994384766,-58.976909006533
Tourstotal_RF_VLC,9.6492014002885,32.3200951449786,1.85,41.20503,29.069995,41.2049566666667,29.0699333333333,-58.6032676697,-57.1212969610207
Tourstotal_RF_VLC,10.4440257516212,29.6012245259514,0,41.2050133333333,29.069975,41.2049316666667,29.0699133333333,-55.594997406,-59.2989610921162
Tourstotal_RF_VLC,10.2438652342913,27.5665713268677,0,41.2049966666667,29.06995,41.204915,29.0698933333333,-51.1767730713,-59.391779900898
Tourstotal_RF_VLC,10.0799452600591,28.054082491142,0,41.2049716666667,29.06993,41.2048916666667,29.0698733333333,-46.7333946228,-57.5557120794178
Tourstotal_RF_VLC,11.2590211919015,27.271345519355,0,41.2049566666667,29.06991,41.2048666666667,29.0698483333333,-42.9387168884,-58.9863099315872
Tourstotal_RF_VLC,11.1958201827529,26.6371029964871,0,41.2049316666667,29.069885,41.2048416666667,29.069825,-41.2150802612,-58.2806372504604
Tourstotal_RF_VLC,11.0946225706706,27.7099017555664,0,41.2049066666667,29.0698616666667,41.2048183333333,29.0698,-42.2653846741,-58.5328606714261
Tourstotal_RF_VLC,11.3894971738165,28.5183775360042,1.85,41.2048833333333,29.06984,41.2047933333333,29.069775,-43.2245178223,-58.6477372404659
Tourstotal_RF_VLC,12.2117063736318,26.4422117851123,1.85,41.2048583333333,29.0698166666667,41.20476,29.0697516666667,-44.2158737183,-60.1194730827454
Tourstotal_RF_VLC,11.3894994218141,28.5183983490103,1.85,41.2048266666667,29.0697916666667,41.2047366666667,29.0697266666667,-44.2558517456,-58.1947705166747
Tourstotal_RF_VLC,12.0901111655321,25.2588562777292,0,41.2048016666667,29.0697633333333,41.2047033333333,29.0697016666667,-45.5248069763,-60.081962653234
Tourstotal_RF_VLC,11.8631029024001,25.0317669539371,0,41.2047766666667,29.0697383333333,41.20468,29.0696783333333,-46.212020874,-59.5274343582494
Tourstotal_RF_VLC,11.9737764177268,24.0519808943183,0,41.204745,29.069715,41.2046466666667,29.0696566666667,-46.9965438843,-60.8296565948722
Tourstotal_RF_VLC,12.601207068127,22.0989531063572,0,41.20472,29.06969,41.204615,29.0696333333333,-47.6689491272,-61.3236535580575
Tourstotal_RF_VLC,12.623837879978,20.0230299268678,1.85,41.2046883333333,29.069665,41.2045816666667,29.0696133333333,-48.6116371155,-61.0366493960098
Tourstotal_RF_VLC,13.2781670255927,18.3622828432738,1.85,41.204655,29.0696416666667,41.2045416666667,29.0695916666667,-47.7180023193,-59.9976677448878
Tourstotal_RF_VLC,13.1131583864318,16.0488472729963,1.85,41.2046216666667,29.06962,41.2045083333333,29.0695766666667,-48.3612709045,-62.5196677138032
Tourstotal_RF_VLC,13.8721187574752,12.7752229018534,1.85,41.20459,29.0696,41.2044683333333,29.0695633333333,-48.9409255981,-61.2821633354783
Tourstotal_RF_VLC,13.7856600730348,11.0795050677008,0,41.2045566666667,29.0695833333333,41.204435,29.0695516666667,-49.5084037781,-61.8550543010334
Tourstotal_RF_VLC,13.6894276308324,8.78809495471627,0,41.2045166666667,29.0695683333333,41.204395,29.0695433333333,-49.9134712219,-61.8748999093485
Tourstotal_RF_VLC,14.5518522556322,6.60251561673179,0,41.2044833333333,29.069555,41.2043533333333,29.069535,-50.3175811768,-60.1977135530611
Tourstotal_RF_VLC,15.4883960771296,6.72076030465764,1.85,41.2044516666667,29.0695483333333,41.2043133333333,29.0695266666667,-50.7731666565,-63.4553480934484
Tourstotal_RF_VLC,15.4128993032841,3.63069515250398,1.85,41.20441,29.069535,41.2042716666667,29.0695233333333,-51.5187530518,-63.3268612230796
Tourstotal_RF_VLC,16.3466915804031,3.91276169892975,1.85,41.2043783333333,29.0695316666667,41.2042316666667,29.0695183333333,-52.127784729,-69.4873220628045
Tourstotal_RF_VLC,16.3139527661457,1.46924960521293,0,41.2043383333333,29.0695233333333,41.2041916666667,29.0695183333333,-51.9965324402,-60.0779181397188
Tourstotal_RF_VLC,17.2352136301517,-0,1.85,41.204305,29.0695183333333,41.20415,29.0695183333333,-51.9257011414,-64.2351361747803
Tourstotal_RF_VLC,17.249307895889,-2.3163442910167,1.85,41.204265,29.069515,41.20411,29.0695233333333,-52.2521324158,-59.071025642411
Tourstotal_RF_VLC,17.2493079124166,-2.31634576452267,1.85,41.2042233333333,29.069515,41.2040683333333,29.0695233333333,-52.5786361694,-63.3600913821107
Tourstotal_RF_VLC,17.2628276331301,-3.24119213599324,1.85,41.2041833333333,29.069515,41.2040283333333,29.0695266666667,-53.0177993774,-63.0233658037596
Tourstotal_RF_VLC,17.1068071182287,-4.67520181955439,1.85,41.2041416666667,29.069515,41.2039883333333,29.0695316666667,-53.5635299683,-63.4934259111039
Tourstotal_RF_VLC,19.139319288377,-4.17778447911147,3.7,41.20411,29.0695183333333,41.2039383333333,29.069535,-54.1641998291,-63.8947042460866
Tourstotal_RF_VLC,19.9124350021524,-5.22286117390793,5.55,41.2040766666667,29.0695183333333,41.2038983333333,29.06954,-54.7347145081,-63.1151919227557
Tourstotal_RF_VLC,21.00844695486,-4.56810056408624,5.55,41.204045,29.0695233333333,41.2038566666667,29.0695433333333,-55.1551322937,-64.1077938662329
Tourstotal_RF_VLC,22.7061652826392,-5.28508513220544,5.55,41.2040116666667,29.0695266666667,41.2038083333333,29.0695516666667,-55.5757980347,-63.5315504671906
Tourstotal_RF_VLC,23.6553189990047,-5.75093325464569,1.85,41.20398,29.0695266666667,41.2037683333333,29.069555,-56.0034980774,-65.7563333559797
Tourstotal_RF_VLC,23.6848879507289,-6.42215899890539,0,41.2039383333333,29.0695316666667,41.2037266666667,29.0695633333333,-56.3338699341,-71.2367491924156
Tourstotal_RF_VLC,22.8167773686247,-7.72635480195632,1.85,41.2038983333333,29.069535,41.203695,29.0695716666667,-56.433506012,-66.2317191014265
Tourstotal_RF_VLC,22.8167775786929,-7.72635869013283,3.7,41.203865,29.06954,41.2036616666667,29.0695766666667,-56.9451522827,-72.2165592627536
Tourstotal_RF_VLC,21.9397204608996,-8.77340756433263,3.7,41.203825,29.0695433333333,41.20363,29.0695833333333,-58.3844833374,-65.2379460916476
Tourstotal_RF_VLC,20.2929074204806,-9.49172316842266,1.85,41.203785,29.0695516666667,41.203605,29.0695916666667,-59.8050956726,-66.5710152859674
Tourstotal_RF_VLC,20.1839648465852,-10.7497465381447,1.85,41.2037516666667,29.069555,41.2035733333333,29.0696,-60.6915130615,-64.0627502918642
Tourstotal_RF_VLC,18.6373249883943,-12.97010178506,1.85,41.2037116666667,29.0695633333333,41.2035483333333,29.0696133333333,-61.1791305542,-66.5283539820396
Tourstotal_RF_VLC,17.803395713103,-14.5141742854327,3.7,41.2036783333333,29.0695716666667,41.2035233333333,29.069625,-61.100063324,-65.2847182047255
Tourstotal_RF_VLC,16.016028596504,-16.1759741469899,5.55,41.2036383333333,29.06958,41.2035,29.0696333333333,-60.389919281,-62.9151014367534
Tourstotal_RF_VLC,15.0484031906803,-16.139122027733,3.7,41.203605,29.0695916666667,41.203475,29.0696416666667,-59.5906677246,-62.5889036474609
Tourstotal_RF_VLC,14.2213910616272,-15.3504299514963,3.7,41.2035733333333,29.069605,41.20345,29.06965,-58.7679405212,-60.5907665028416
Tourstotal_RF_VLC,13.1524055454412,-16.6328505664583,3.7,41.20354,29.0696166666667,41.2034266666667,29.0696616666667,-58.0574874878,-62.1571311858944
Tourstotal_RF_VLC,12.1847305762878,-16.6236179316648,1.85,41.2035066666667,29.0696283333333,41.2034016666667,29.06967,-57.4076118469,-63.2232227426494
Tourstotal_RF_VLC,12.5768048595282,-19.4265398555021,0,41.2034833333333,29.0696366666667,41.2033766666667,29.0696866666667,-56.348236084,-60.8798522436862
Tourstotal_RF_VLC,13.2349269605004,-17.7896932412228,3.7,41.2034583333333,29.06965,41.203345,29.0696983333333,-55.0478897095,-60.2634374987191
Tourstotal_RF_VLC,14.4216284690409,-18.0224102900376,3.7,41.203435,29.0696616666667,41.2033116666667,29.069715,-53.6267356873,-60.2799576446611
Tourstotal_RF_VLC,16.2240792365148,-18.5413037101476,5.55,41.2034183333333,29.0696733333333,41.20328,29.069735,-51.7739562988,-63.5744923019767
Tourstotal_RF_VLC,18.2029685016133,-18.7669140622053,5.55,41.2033933333333,29.0696816666667,41.2032383333333,29.0697516666667,-50.3582878113,-63.0687452532796
Tourstotal_RF_VLC,20.0068928215475,-19.1206179403438,5.55,41.2033683333333,29.0696933333333,41.2031983333333,29.0697716666667,-48.9813346863,-63.7649024356278
Tourstotal_RF_VLC,21.2408125794062,-19.5596130044329,7.4,41.203345,29.0697066666667,41.203165,29.0697916666667,-48.3072433472,-64.3145765099708
Tourstotal_RF_VLC,23.9199810888134,-19.0525756691098,7.4,41.2033283333333,29.069715,41.203125,29.0698083333333,-49.7132453918,-64.6642037619016
Tourstotal_RF_VLC,25.809108885017,-18.5873206948289,7.4,41.2033116666667,29.0697266666667,41.2030916666667,29.069825,-51.1761550903,-65.0847452136578
Tourstotal_RF_VLC,27.7435393646226,-18.4591303872358,7.4,41.2032966666667,29.069735,41.20306,29.06984,-53.0687141418,-65.8843151350628
Tourstotal_RF_VLC,28.8455804904185,-19.1899336263724,3.7,41.2032716666667,29.0697433333333,41.2030266666667,29.0698566666667,-54.981338501,-65.2745550535929
Tourstotal_RF_VLC,30.6501850836794,-19.3959207206752,5.55,41.203255,29.0697516666667,41.202995,29.0698733333333,-56.8141517639,-65.6702811704425
Tourstotal_RF_VLC,31.6632563753818,-19.5530641706271,3.7,41.2032383333333,29.0697583333333,41.20297,29.069885,-58.3642921448,-66.9340105214713
Tourstotal_RF_VLC,31.6168647981713,-19.3149589033304,0,41.203215,29.0697716666667,41.2029466666667,29.0698966666667,-59.9514160156,-67.2963298416775
Tourstotal_RF_VLC,30.6501888716202,-19.3959408320643,5.55,41.2031816666667,29.0697883333333,41.2029216666667,29.06991,-61.4704704285,-65.6757838539434
Tourstotal_RF_VLC,28.7551278696527,-18.6651749236808,12.95,41.20315,29.0698033333333,41.202905,29.0699133333333,-62.507938385,-67.7217326933523
Tourstotal_RF_VLC,23.830414725929,-18.41886335942,17.76,41.2031,29.0698283333333,41.2028966666667,29.0699183333333,-64.0745315552,-69.7784840719706
Tourstotal_RF_VLC,19.1700867220512,-18.6651758979681,19.795,41.20306,29.0698483333333,41.2028966666667,29.0699216666667,-64.6821670532,-64.7402982712473
Tourstotal_RF_VLC,15.3054821919016,-16.9492416639002,12.95,41.20302,29.0698683333333,41.2028883333333,29.0699216666667,-65.6756591797,-63.8976467164655
Tourstotal_RF_VLC,11.1779964200217,-15.9280156755091,9.25,41.2029783333333,29.06989,41.2028816666667,29.0699266666667,-66.3105163574,-62.3447981979455
Tourstotal_RF_VLC,9.13816564671456,-13.23103106352,5.55,41.2029533333333,29.069905,41.2028733333333,29.06993,-66.1200485229,-60.6719399875388
Tourstotal_RF_VLC,7.41881958020291,-13.0344819782736,1.85,41.2029216666667,29.0699183333333,41.2028566666667,29.0699383333333,-65.033821106,-58.1009742996367
Tourstotal_RF_VLC,7.33580471851369,-9.84988153599276,3.7,41.2028966666667,29.0699266666667,41.2028316666667,29.0699416666667,-62.7176399231,-57.6999719010671
Tourstotal_RF_VLC,7.54299092498828,-10.6526203137015,1.85,41.2028816666667,29.0699383333333,41.202815,29.069955,-58.6841278076,-56.4276099025072
Tourstotal_RF_VLC,5.71796033807592,-19.9619941633003,1.85,41.2028566666667,29.0699466666667,41.2028083333333,29.06997,-54.0126800537,-56.3790286187014
Tourstotal_RF_VLC,5.87394200424815,-23.799974786232,1.85,41.20284,29.0699583333333,41.2027916666667,29.0699866666667,-50.1936798096,-57.2942813305199
Tourstotal_RF_VLC,4.24469635532531,-33.9478365370572,0,41.2028233333333,29.069975,41.2027916666667,29.0700033333333,-45.6979942322,-54.9555825815421
Tourstotal_RF_VLC,4.66997588076725,-41.0617406338899,1.85,41.202815,29.0699866666667,41.2027833333333,29.0700233333333,-41.9274749756,-55.4443958736892
Tourstotal_RF_VLC,4.56843665193327,-52.5192168067142,1.85,41.2028083333333,29.07,41.2027833333333,29.0700433333333,-38.774105072,-56.7857679003438
Tourstotal_RF_VLC,5.25704238388324,-58.0762590381117,1.85,41.2028083333333,29.070015,41.2027833333333,29.0700683333333,-36.4285545349,-59.8390474923082
Tourstotal_RF_VLC,5.48186910305844,-70.2407632376537,0,41.2028,29.070035,41.2027833333333,29.0700966666667,-51.8075332642,-60.2497521244336
Tourstotal_RF_VLC,5.24165882073842,-79.8177167497003,0,41.2028,29.0700683333333,41.2027916666667,29.07013,-77.9787902832,-63.8043123556919
Tourstotal_RF_VLC,5.51635746389078,-80.3297692349562,1.85,41.2028,29.070105,41.2027916666667,29.07017,-75.391708374,-59.9017756345828
Tourstotal_RF_VLC,6.48060962623153,-81.7794627253933,1.85,41.2028,29.0701383333333,41.2027916666667,29.070215,-63.3076324463,-55.8110681575452
Tourstotal_RF_VLC,6.89487668488013,-82.2764951214115,1.85,41.2028,29.0701783333333,41.2027916666667,29.07026,-61.6872749329,-58.0335293853544
Tourstotal_RF_VLC,6.89487668540748,-82.2764951220059,0,41.2028,29.0702233333333,41.2027916666667,29.070305,-44.3115768433,-57.0803656598391
Tourstotal_RF_VLC,7.17131521887561,-82.5759332971795,0,41.2028,29.0702683333333,41.2027916666667,29.0703533333333,-37.8881149292,-53.7748080177454
Tourstotal_RF_VLC,6.75673237109157,-82.1175900488925,1.85,41.2028,29.0703133333333,41.2027916666667,29.0703933333333,-36.72605896,-51.5891671520468
Tourstotal_RF_VLC,7.30960376988364,-82.7171572625174,0,41.2028,29.0703483333333,41.2027916666667,29.070435,-40.9189491272,-55.8496049351182
Tourstotal_RF_VLC,7.58630680728139,-82.9841552790792,1.85,41.2028,29.070385,41.2027916666667,29.070475,-43.6379585266,-55.0297867196894
Tourstotal_RF_VLC,8.27870079274659,-83.5735225527763,1.85,41.2028,29.0704183333333,41.2027916666667,29.0705166666667,-44.9069709778,-55.6524952445264
Tourstotal_RF_VLC,8.83315765863058,-83.9784588547795,1.85,41.2028,29.0704516666667,41.2027916666667,29.0705566666667,-45.0552101135,-60.3897895429567
Tourstotal_RF_VLC,9.48159720743377,89.9999626730568,1.85,41.2027916666667,29.0704833333333,41.2027916666667,29.0705966666667,-45.4378318787,-63.2791077306348
Tourstotal_RF_VLC,10.1787734726001,89.9999599263596,1.85,41.2027916666667,29.0705166666667,41.2027916666667,29.0706383333333,-45.6385917664,-65.1630811455456
Tourstotal_RF_VLC,10.4576439785601,89.9999588286908,1.85,41.2027916666667,29.0705533333333,41.2027916666667,29.0706783333333,-45.4260940552,-63.8548344020453
Tourstotal_RF_VLC,10.3182087258462,89.9999593779639,1.85,41.2027916666667,29.0705966666667,41.2027916666667,29.07072,-44.6088371277,-62.0925157269309
Tourstotal_RF_VLC,9.52676791538843,84.4182440622531,1.85,41.2027916666667,29.0706383333333,41.2028,29.0707516666667,-44.6129455566,-62.6245890935939
Tourstotal_RF_VLC,9.24925830236102,84.2502182446879,1.85,41.2028,29.070675,41.2028083333333,29.070785,-44.606590271,-62.0878782667615
Tourstotal_RF_VLC,8.9413636587291,79.2490218674433,1.85,41.2028,29.0707116666667,41.202815,29.0708166666667,-45.0314216614,-58.6262689592691
Tourstotal_RF_VLC,8.22814287784811,71.6194673606878,1.85,41.2028083333333,29.0707516666667,41.2028316666667,29.070845,-46.5453186035,-59.4556553324148
Tourstotal_RF_VLC,8.26747654872464,63.3638488244173,1.85,41.202815,29.070785,41.2028483333333,29.0708733333333,-47.6019363403,-59.2926333181077
Tourstotal_RF_VLC,8.80859785315807,50.8632791136989,1.85,41.2028233333333,29.0708166666667,41.2028733333333,29.0708983333333,-47.5314903259,-58.5003051303651
Tourstotal_RF_VLC,8.99125997421919,45.5090117144911,1.85,41.20284,29.0708416666667,41.2028966666667,29.0709183333333,-46.7865142822,-58.3096813486451
Tourstotal_RF_VLC,9.21528299223631,38.3427538513003,0,41.2028566666667,29.0708666666667,41.2029216666667,29.070935,-46.1711654663,-58.7092923791841
Tourstotal_RF_VLC,8.64374364767543,33.2617415413404,0,41.2028816666667,29.07089,41.2029466666667,29.0709466666667,-47.2095489502,-59.0606125408813
Tourstotal_RF_VLC,8.98141481817921,24.7822073555826,1.85,41.202905,29.07091,41.2029783333333,29.070955,-47.95885849,-59.5019730851352
Tourstotal_RF_VLC,9.58504347286901,18.6651416607158,1.85,41.20293,29.0709266666667,41.2030116666667,29.0709633333333,-49.2231826782,-58.3135150851036
Tourstotal_RF_VLC,10.223765937033,11.8045857974527,1.85,41.2029533333333,29.0709433333333,41.2030433333333,29.0709683333333,-52.2095794678,-59.6652597036446
Tourstotal_RF_VLC,10.1464565081842,9.49179786860586,1.85,41.2029866666667,29.0709516666667,41.2030766666667,29.0709716666667,-53.9859085083,-59.5484068439454
Tourstotal_RF_VLC,10.8782938105111,8.84791764448789,5.55,41.2030116666667,29.07096,41.2031083333333,29.07098,-54.0376663208,-58.1509005013698
Tourstotal_RF_VLC,13.8157362890944,6.95612659317272,7.4,41.2030266666667,29.0709633333333,41.20315,29.0709833333333,-52.7199211121,-60.2090094711506
Tourstotal_RF_VLC,16.3941980758434,5.85788058763201,11.1,41.2030433333333,29.0709683333333,41.20319,29.0709883333333,-51.8230552673,-59.5406486633042
Tourstotal_RF_VLC,19.9397568347771,6.02092560802444,11.1,41.20306,29.0709716666667,41.2032383333333,29.0709966666667,-50.6856498718,-62.4604145298578
Tourstotal_RF_VLC,22.7335506481579,5.9849939365323,11.1,41.2030766666667,29.0709716666667,41.20328,29.071,-49.9135169983,-63.8071225625882
Tourstotal_RF_VLC,26.4634769739897,6.04897548278496,11.1,41.2030916666667,29.070975,41.2033283333333,29.0710083333333,-49.6944541931,-63.7999030158922
Tourstotal_RF_VLC,29.1200733939242,6.87514146437254,11.1,41.2031083333333,29.070975,41.2033683333333,29.0710166666667,-50.2754096985,-65.9122382171392
Tourstotal_RF_VLC,32.8337247451772,6.58401634892429,11.1,41.203125,29.07098,41.2034183333333,29.071025,-52.1070709229,-68.0843939156072
Tourstotal_RF_VLC,35.5294318041562,7.66793892596399,11.1,41.2031416666667,29.07098,41.2034583333333,29.0710366666667,-54.2555084229,-68.0154672003903
Tourstotal_RF_VLC,39.1127675004103,7.99182011128685,7.4,41.2031583333333,29.0709833333333,41.2035066666667,29.0710483333333,-56.4532546997,-70.6996779464408
Tourstotal_RF_VLC,40.4263755838477,9.72995659057389,3.7,41.20319,29.0709883333333,41.2035483333333,29.07107,-60.0587768555,-69.7495950051406
Tourstotal_RF_VLC,40.68524246642,11.6656727661734,1.85,41.20323,29.0709916666667,41.2035883333333,29.07109,-62.2558326721,-69.6968204706114
Tourstotal_RF_VLC,40.9574274879018,13.3851582338553,0,41.2032633333333,29.0709966666667,41.2036216666667,29.07111,-64.8173217773,-71.4420919486807
Tourstotal_RF_VLC,39.5176599913318,15.9747573989245,5.55,41.2033116666667,29.071,41.2036533333333,29.07113,-67.5346755981,-68.9995266782019
Tourstotal_RF_VLC,37.8620893334926,17.3552740268611,9.25,41.2033533333333,29.0710083333333,41.2036783333333,29.0711433333333,-69.9816741943,-68.0139721219267
Tourstotal_RF_VLC,33.5048471296507,18.9415736042124,13.32,41.2034016666667,29.07102,41.2036866666667,29.07115,-72.1583251953,-66.8947784334053
Tourstotal_RF_VLC,30.9182350993357,19.7691192873763,12.95,41.2034416666667,29.0710333333333,41.2037033333333,29.0711583333333,-74.77684021,-72.1873622452028
Tourstotal_RF_VLC,27.353829842335,21.8457981041953,11.1,41.2034833333333,29.071045,41.2037116666667,29.0711666666667,-75.8108596802,-66.4326062167023
Tourstotal_RF_VLC,25.374276237101,21.941780906644,7.4,41.2035233333333,29.0710616666667,41.203735,29.071175,-76.6909637451,-67.5107743896666
